"tyyppi","lat","lon","osoite","nimi"
"Pesulat","60.1893576","24.9710661","Tynnyrintekijänkatu 2,Helsinki","Sol Pesulapalvelut"
"Pesulat","60.1902072","24.9217428","Nordenskiöldinkatu 3,Helsinki","Sol Pesulapalvelut"
"Pesulat","60.1755736","24.922421","Runeberginkatu 41,Helsinki","Sol Pesulapalvelut"
"Pesulat","60.1574447","24.945654","Kapteeninkatu 7,Helsinki","Sol Pesulapalvelut"
"Pesulat","60.1602494","24.9482925","Kasarmikatu 6,Helsinki","Sol Pesulapalvelut"
"Pesulat","60.1700365","24.9415097","Kaivokatu 8,Helsinki","Sol Pesulapalvelut"
"Pesulat","60.1648962","24.9502826","Eteläinen Makasiinikatu 5,Helsinki","Sol Pesulapalvelut"
"Pesulat","60.2373166","24.8908148","Kantelettarentie 1,Helsinki","Sol Pesulapalvelut"
"Pesulat","60.1688755","24.9335732","Urho Kekkosen katu 3-5,Helsinki","Sol Pesulapalvelut"
"Pesulat","60.1684516","24.9319206","Urho Kekkosen katu 7,Helsinki","Sol Pesulapalvelut"
"Pesulat","60.2390251","24.8499253","Ajomiehentie 1,Helsinki","Sol Pesulapalvelut"
"Pesulat","60.1801784","25.0529845","Yliskyläntie 3,Helsinki","Sol Pesulapalvelut"
"Pesulat","60.2070072","25.1456118","Vuotie 45,Helsinki","Sol Pesulapalvelut"
"Pesulat","60.2092277","25.0763207","Itäkatu 4,Helsinki","Sol Pesulapalvelut"
"Pesulat","60.1989639","24.8788447","Perustie 19,Helsinki","Sol Pesulapalvelut"
"Pesulat","60.237031","24.9171328573283","Rapparintie 6,Helsinki","Sol Pesulapalvelut"
"Pesulat","60.2097836","24.729884","Kauniaistentie 7,Kauniainen","Sol Pesulapalvelut"
"Pesulat","60.2925143","24.9619895","Vantaanportinkatu 3,Vantaa","Sol Pesulapalvelut"
"Pesulat",NA,NA,"Iskoskuja 3 B 66,Vantaa","Sol Pesulapalvelut"
"Pesulat","60.2954794","25.0364056","Orvokkitie 2,Vantaa","Sol Pesulapalvelut"
"Pesulat","60.2930165","25.031913","Talvikkitie 30,Vantaa","Sol Pesulapalvelut"
"Matkapuhelimet","60.2188216","24.8128941","Leppävaarankatu 3-9,Espoo","Sonera Kauppa"
"Matkapuhelimet",NA,NA,"Piispansilta 11 S 75,Espoo","Sonera Kauppa"
"Matkapuhelimet","60.1694465","24.932871","Urho Kekkosen katu 1,Helsinki","Sonera Kauppa"
"Matkapuhelimet","60.1701633","24.9394863","Kaivokatu 10,Helsinki","Sonera Kauppa"
"Matkapuhelimet",NA,NA,"Itäkatu 1-5 A 18,Helsinki","Sonera Kauppa"
"Matkapuhelimet","60.2926266","25.0418905","Asematie 4,Vantaa","Sonera Kauppa"
"Matkapuhelimet","60.2925143","24.9619895","Vantaanportinkatu 3,Vantaa","Sonera Kauppa"
"Matkapuhelimet","60.1694465","24.932871","Urho Kekkosen katu 1,Helsinki","Sonera Piste"
"Apteekit","60.1883213","24.9631379","Hämeentie 58-60,Helsinki","Sörnäisten apteekki"
"Sisustusliikkeet","60.16281415","24.7167473170863","Kuitinmäentie 29,Espoo","Sotka"
"Sisustusliikkeet","60.2197141","24.6644446","Espoontie 25,Espoo","Sotka"
"Sisustusliikkeet","60.2102866","25.0615535","Varikkotie 2,Helsinki","Sotka"
"Sisustusliikkeet","60.27984145","25.0818516560882","Porttisuontie 1,Vantaa","Sotka"
"Sisustusliikkeet","60.278422","24.8218007","Martinkyläntie 47,Vantaa","Sotka"
"Apteekit","60.142944","24.671526","Yläkartanontie 28,Espoo","Soukan apteekki"
"Sisustusliikkeet","60.1694465","24.932871","Urho Kekkosen katu 1,Helsinki","Soul Home Shop"
"Musiikkiliikkeet","60.1661929","24.9304335","Albertinkatu 46,Helsinki","Soundata"
"Ravintolat","60.1916307","24.912036","Mannerheimintie 20 A,Helsinki","Southern Fried Chicken"
"Optikot","60.2188216","24.8128941","Leppävaarankatu 3-9,Espoo","Specsavers"
"Optikot","60.2035124","24.6590606","Siltakatu 11,Espoo","Specsavers"
"Optikot","60.1620733","24.7375304","Piispansilta 11,Espoo","Specsavers"
"Optikot","60.1493709","24.6548564","Espoonlahdenkatu 4,Espoo","Specsavers"
"Optikot","60.1629269","24.7066046","Isonniitynkuja 2,Espoo","Specsavers"
"Optikot",NA,NA,"Martinpojankatu 4 A,Helsinki","Specsavers"
"Optikot","60.1694564","24.9385667","Mannerheimintie 20,Helsinki","Specsavers"
"Optikot","60.2110655","24.7287655","Tunnelitie 4,Kauniainen","Specsavers"
"Optikot","60.2920259","25.0420625","Asematie 4-10,Vantaa","Specsavers"
"Optikot","60.2762757","24.820803","Martinkyläntie 48,Vantaa","Specsavers"
"Optikot","60.2925143","24.9619895","Vantaanportinkatu 3,Vantaa","Specsavers"
"Optikot","60.2901474","25.0392733","Neilikkatie 17,Vantaa","Specsavers"
"Optikot",NA,NA,"Iskoskuja 3 C 132,Vantaa","Specsavers"
"Jäätelöbaarit","60.1620733","24.7375304","Piispansilta 11,Espoo","Spice Ice"
"Jäätelöbaarit","60.1688755","24.9335732","Urho Kekkosen katu 1 B,Helsinki","Spice Ice"
"Jäätelöbaarit",NA,NA,"Itäkatu 1-5 A 14,Helsinki","Spice Ice"
"Jäätelöbaarit","60.2904181","24.9701397","Tasetie 8,Vantaa","Spice Ice"
"Jäätelöbaarit","60.2925143","24.9619895","Vantaanportinkatu 3,Vantaa","Spice Ice"
"Jäätelöbaarit","60.2926671","24.9646104","Valuuttakatu 3,Vantaa","Spice Ice"
"Jäätelöbaarit","60.2608563","24.8543158","Iskoskuja 3,Vantaa","Spice Ice"
"Vaatekaupat","60.1620733","24.7375304","Piispansilta 11,Espoo","Spirit Store"
"Vaatekaupat","60.2092277","25.0763207","Itäkatu 1-5,Helsinki","Spirit Store"
"Vaatekaupat","60.1700365","24.9415097","Kaivokatu 8,Helsinki","Spirit Store"
"Vaatekaupat","60.1688755","24.9335732","Urho Kekkosen katu 3-5,Helsinki","Spirit Store"
"Vaatekaupat","60.2904181","24.9701397","Tasetie 8,Vantaa","Spirit Store"
"Urheilukaupat","60.17665525","24.7826214273938","Koivu-Mankkaantie 5,Espoo","Sportia"
"Urheilukaupat","60.2608563","24.8543158","Iskoskuja 3,Vantaa","Sportia"
"Urheilukaupat","60.2774357","24.9734969","Sähkötie 2-6,Vantaa","Sportia"
"Urheilukaupat","60.2608563","24.8543158","Iskoskuja 3,Vantaa","Sportin Myyrmanni"
"Huoltoasemat","60.2991509","24.9051485","Nuolitie 1,Vantaa","St1 Voutila"
"Urheilukaupat","60.1755542","24.8050343961429","Länsituulentie 7,Espoo","Stadium"
"Urheilukaupat","60.2188216","24.8128941","Leppävaarankatu 9,Espoo","Stadium"
"Urheilukaupat","60.1620733","24.7375304","Piispansilta 11,Espoo","Stadium"
"Urheilukaupat","60.1697249","24.9311895","Jaakonkatu 1,Helsinki","Stadium"
"Urheilukaupat","60.2138836","25.0849283","Turunlinnantie 2 A,Helsinki","Stadium"
"Urheilukaupat","60.1693852","24.9373032","Simonkatu 2,Helsinki","Stadium"
"Urheilukaupat","60.2926671","24.9646104","Valuuttakatu 3,Vantaa","Stadium"
"Urheilukaupat","60.2608563","24.8543158","Iskoskuja 3,Vantaa","Stadium"
"Urheilukaupat",NA,NA,"Harkkokuja 1,Vantaa","Stadium"
"Rautakaupat","60.17932555","24.758653","Olarinluoma 20,Espoo","Starkki"
"Rautakaupat","60.2829228","25.0168806","Valokaari 6,Helsinki","Starkki"
"Rautakaupat","60.1953747","25.0460761","Sahaajankatu 6,Helsinki","Starkki"
"Rautakaupat","60.2859921","24.8369888135563","Voimalantie 4,Vantaa","Starkki"
"Sisustusliikkeet","60.2095719","25.0593145","Varikkotie 2 B,Helsinki","Stemma"
"Sisustusliikkeet","60.2763637","24.8178312947964","Martinkyläntie 51,Vantaa","Stemma"
"Sekatavarakaupat","60.175298","24.8038559","Länsituulentie 5,Espoo","Stockmann"
"Sekatavarakaupat","60.2104564","25.0810679","Itäkatu 7,Helsinki","Stockmann"
"Sekatavarakaupat","60.1681157","24.9421009","Aleksanterinkatu 52,Helsinki","Stockmann"
"Sekatavarakaupat","60.2925143","24.9619895","Vantaanportinkatu 3,Vantaa","Stockmann"
"Kauneus ja terveys","60.2188216","24.8128941","Leppävaarankatu 3-9,Espoo","Stockmann Beauty"
"Kauneus ja terveys","60.1620733","24.7375304","Piispansilta 11,Espoo","Stockmann Beauty"
"Kauneus ja terveys","60.1694465","24.932871","Urho Kekkosen katu 1,Helsinki","Stockmann Beauty"
"Vaatekaupat","60.1599675","24.9200585","Välimerenkatu 4,Helsinki","Streetwearcaps"
"Vaatekaupat","60.1680229","24.9378234","Yrjönkatu 25,Helsinki","studio em"
"Vaatekaupat","60.1758461","24.8039574","Länsituulentie 12,Espoo","Studio25"
"Vaatekaupat","60.1694465","24.932871","Urho Kekkosen Katu 1,Helsinki","Studio25"
"Vaatekaupat","60.1700365","24.9415097","Kaivokatu 8,Helsinki","Studio25"
"Musiikkiliikkeet","60.1628613","24.9400583","Iso Roobertinkatu 23,Helsinki","Stupido shop"
"Pikaruokalat","60.2188216","24.8128941","Leppävaarankatu 3-9,Espoo","Subway"
"Pikaruokalat","60.175705","24.8018856","Länsituulentie 4,Espoo","Subway"
"Pikaruokalat","60.2036614","24.6582779","Valakuja 10,Espoo","Subway"
"Pikaruokalat","60.2395581","24.7404911","Lähderannantie 22,Espoo","Subway"
"Pikaruokalat","60.21466365","24.7532383747833","Kutojantie 1,Espoo","Subway"
"Pikaruokalat","60.2070072","25.1456118","Vuotie 45,Helsinki","Subway"
"Pikaruokalat","60.1770678","24.949778","Siltasaarenkatu 2,Helsinki","Subway"
"Pikaruokalat","60.1939859","25.0350094","Linnanrakentajantie 4,Helsinki","Subway"
"Pikaruokalat","60.1636705","24.9304831","Lönnrotinkatu 35,Helsinki","Subway"
"Pikaruokalat","60.2521222","25.0141318","Malminkaari 17-19,Helsinki","Subway"
"Pikaruokalat","60.1916307","24.912036","Mannerheimintie 56 A,Helsinki","Subway"
"Pikaruokalat","60.1949184","24.9567605","Mäkelänkatu 31,Helsinki","Subway"
"Pikaruokalat","60.1823638","24.9520327","Porthaninkatu 7,Helsinki","Subway"
"Pikaruokalat","60.1636203","24.9119067","Itämerenkatu 21,Helsinki","Subway"
"Pikaruokalat","60.2385327","25.0766265","Kontulankaari 1 A,Helsinki","Subway"
"Pikaruokalat","60.2104395","25.0794893","Tallinnanaukio 3,Helsinki","Subway"
"Pikaruokalat","60.2354465","24.9297356","Pakilantie 8 A,Helsinki","Subway"
"Pikaruokalat","60.2390251","24.8499253","Ajomiehentie 1,Helsinki","Subway"
"Pikaruokalat","60.1985716","24.9343517","Ratapihantie 6,Helsinki","Subway"
"Pikaruokalat","60.194193","24.9479854","Teollisuuskatu 21,Helsinki","Subway"
"Pikaruokalat","60.1690528","24.9478405","Aleksanterinkatu 9,Helsinki","Subway"
"Pikaruokalat","60.1916307","24.912036","Mannerheimintie 3-5,Helsinki","Subway"
"Pikaruokalat","60.1682014","24.9307903","Kampinkuja 2,Helsinki","Subway"
"Pikaruokalat","60.1561718","24.9209402","Tyynenmerenkatu 11,Helsinki","Subway"
"Pikaruokalat","60.2148302","24.8761592","Pitäjänmäentie 14,Helsinki","Subway"
"Pikaruokalat","60.2110655","24.7287655","Tunnelitie 4,Kauniainen","Subway"
"Pikaruokalat","60.2608563","24.8543158","Iskoskuja 3,Vantaa","Subway"
"Pikaruokalat",NA,NA,"Säätökuja 2 B 8,Vantaa","Subway"
"Pikaruokalat","60.2898374","25.0357499","Kielotie 20,Vantaa","Subway"
"Herkkupuodit","60.1609018","24.9469926","Tarkk'ampujankatu 4,Helsinki","Suklainen Helsinki"
"Kirjakaupat","60.1495148","24.6558294","Espoonlahdenkatu 4-6,Espoo","Suomalainen kirjakauppa"
"Kirjakaupat","60.2188216","24.8128941","Leppävaarankatu 3-9,Espoo","Suomalainen kirjakauppa"
"Kirjakaupat","60.1620733","24.7375304","Piispansilta 11,Espoo","Suomalainen kirjakauppa"
"Kirjakaupat","60.1694465","24.932871","Urho Kekkosen katu 1,Helsinki","Suomalainen kirjakauppa"
"Kirjakaupat","60.1692031","24.9581519","Aleksanterinkatu 23,Helsinki","Suomalainen kirjakauppa"
"Kirjakaupat","60.2114431","25.081279","Turunlinnantie 8,Helsinki","Suomalainen kirjakauppa"
"Kirjakaupat","60.2587794","25.0390021","Malminkaari 13-19,Helsinki","Suomalainen kirjakauppa"
"Kirjakaupat","60.2060944","24.8782475","Raumantie 1,Helsinki","Suomalainen kirjakauppa"
"Kirjakaupat","60.2070072","25.1456118","Vuotie 45,Helsinki","Suomalainen kirjakauppa"
"Kirjakaupat","60.2373166","24.8908148","Kantelettarentie 1,Helsinki","Suomalainen kirjakauppa"
"Kirjakaupat",NA,NA,"Iskoskuja 3 A 10,Vantaa","Suomalainen kirjakauppa"
"Kirjakaupat","60.29332145","25.0370876104249","Tikkuraitti 18,Vantaa","Suomalainen kirjakauppa"
"Kirjakaupat","60.2925143","24.9619895","Vantaanportinkatu 3,Vantaa","Suomalainen kirjakauppa"
"Koru- Ja kelloliikkeet","60.1691648","24.9453467","Mikonkatu 6,Helsinki","Suomen Kultakello"
"Koru- Ja kelloliikkeet","60.1687294","24.9434411","Aleksanterinkatu 50,Helsinki","Suomen Kultakello"
"",NA,NA,"Aino Ackten tie 1 B 16,Helsinki","Suomen Pakukuljetus"
"Kirjastot","60.1457064","24.9888603","Suomenlinna C 31,Helsinki","Suomenlinnan kirjasto"
"Urheilukaupat","60.1759627","24.7933471","Oravannahkatori 3,Espoo","SuomenPolkupyörätukku"
"Urheilukaupat","60.1648073","24.7314154","Pihatörmä 1,Espoo","SuomenPolkupyörätukku"
"Urheilukaupat","60.1867789","24.9526797","Helsinginkatu 18,Helsinki","SuomenPolkupyörätukku"
"Urheilukaupat","60.2092277","25.0763207","Itäkatu 1-5,Helsinki","SuomenPolkupyörätukku"
"Urheilukaupat","60.2546692","25.0096929","Malmin Raitti 9,Helsinki","SuomenPolkupyörätukku"
"Urheilukaupat","60.2863217","24.9747724","Valimotie 29,Vantaa","SuomenPolkupyörätukku"
"Urheilukaupat","60.2783814","24.8139564","Petikontie 3,Vantaa","SuomenPolkupyörätukku"
"Vaatekaupat","60.1916307","24.912036","Mannerheimintie 20 A,Helsinki","Superpirate"
"","60.1701633","24.9394863","Kaivokatu 10 B,Helsinki","Suutari Alladin Oy"
"Kenkäkaupat","60.1694465","24.932871","Urho Kekkosen katu 1,Helsinki","Suutari/Tavarasäilytys"
"Kirjastot","60.2754975","24.9980931","Seulastentie 11,Helsinki","Suutarilan kirjasto"
"Kenkäkaupat","60.1916307","24.912036","Mannerheimintie 20 A,Helsinki","Suutaripalvelu Forum"
"Apteekit","60.2007097","24.6700876","Sokinsuontie 4,Espoo","Suvelan apteekki"
"Baarit ja yökerhot","60.1636466","24.9429888","Iso-Roobertinkatu 10,Helsinki","Swengi Karaoke Nightclub"
"Optikot","60.1614607","24.9407419","Fredrikinkatu 16,Helsinki","Synsam"
"Optikot","60.2520968","25.0103537","Malmin Kauppatie 18,Helsinki","Synsam"
"Optikot","60.2092277","25.0763207","Itäkatu 1-5,Helsinki","Synsam"
"Optikot","60.1666055","24.9428047","Mannerheimintie 2,Helsinki","Synsam"
"Optikot","60.183603","24.9584799","Hämeentie 30,Helsinki","Synsam"
"Optikot","60.1694465","24.932871","Urho Kekkosen katu 1,Helsinki","Synsam"
"Optikot","60.2933366","25.0380468","Asematie 1,Vantaa","Synsam"
"Urheilukaupat","60.2140985","25.0807057","Kastelholmantie 2,Helsinki","System 1"
"Optikot","60.1694465","24.932871","Urho Kekkosen katu 1,Helsinki","Tähti Optikko Kamppi"
"Muut","60.2711218","24.8062409","Martinkyläntie 61,Vantaa","Takkakeskus"
"Sekatavarakaupat","60.2081077","24.97481","Hämeentie 23,Helsinki","Tanema Oy"
"Sekatavarakaupat","60.1606132","24.9422463","Laivurinkatu 43,Helsinki","Tanema Oy"
"Muut","60.1694465","24.932871","Urho Kekkosen katu 1,Helsinki","Tanssikoulu Studio High Heels"
"Kirjastot","60.2656585","25.0214027","Hiidenkiventie 21,Helsinki","Tapanilan kirjasto"
"Apteekit","60.1771018","24.8025072","Kauppamiehentie 6,Espoo","Tapiolan Apteekki"
"Apteekit","60.1758133","24.803015","Länsituulentie 6,Espoo","Tapiolan Otso apteekki"
"Apteekit","60.2742738","25.0337971","Ajurinaukio 5,Helsinki","Tapuli apteekki"
"Kirjastot","60.2742738","25.0337971","Ajurinaukio 5,Helsinki","Tapulikaupungin kirjasto"
"Sekatavarakaupat",NA,NA,"Tuulimyllyntie 2 D 31,Helsinki","tarjostalo"
"Sekatavarakaupat","60.2042513","24.6570452","Kamreerintie 3,Espoo","Tarjoustalo"
"Sekatavarakaupat","60.2046872","24.7673044","Sinikalliontie 1,Espoo","Tarjoustalo"
"Sekatavarakaupat","60.1802954","24.9512671","Hämeentie 111,Helsinki","Tarjoustalo"
"Sekatavarakaupat","60.2126165","25.0828995","Turunlinnantie 4,Helsinki","Tarjoustalo"
"Sekatavarakaupat","60.1720255","24.9451136","Vilhonkatu 5,Helsinki","Tarjoustalo"
"Sekatavarakaupat","60.2508523","25.0121269","Ala-Malmin tori 5,Helsinki","Tarjoustalo"
"Sekatavarakaupat","60.278661","25.1041024","Laukkarinne 6,Vantaa","Tarjoustalo"
"Sekatavarakaupat","60.2795125","24.8167121","Klinkkerikaari 2,Vantaa","Tarjoustalo"
"Sekatavarakaupat","60.2843473","24.9770884","Valimokuja 2,Vantaa","Tarjoustalo"
"Sekatavarakaupat","60.2935472","25.0372916","Asematie 11,Vantaa","Tarjoustalo"
"Sekatavarakaupat","60.26287525","24.8527719265113","Liesitori 1,Vantaa","Tarjoustalo"
"Sekatavarakaupat","60.2803982","25.08134","Porttisuontie 4,Vantaa","Tarjoustalo"
"Ruokakaupat","60.1274824","24.70338865","Suvisaarentie 23,Espoo","Tarmo Lähikauppias"
"Ruokakaupat","60.2643495","25.0831551212988","Mätästie 3,Helsinki","Tarmo Lähikauppias"
"Muut","60.1846319","24.9426541","Wallininkatu 10,Helsinki","tattoomaailma.com"
"Ravintolat","60.1879907","24.9483018","Läntinen Brahenkatu 4,Helsinki","Taverna Zorbas"
"Muut","60.1694465","24.932871","Urho Kekkosen katu 1,Helsinki","Täyspotti"
"Vaatekaupat","60.1916307","24.912036","Mannerheimintie 20 A,Helsinki","Tazzia"
"Vaatekaupat","60.1916307","24.912036","Mannerheimintie 20 A,Helsinki","Team Place"
"Huoltoasemat","60.2620868","24.8720847","Vanha Kaarelantie 35,Vantaa","Teboil Kaivoksela"
"Huoltoasemat","60.2843708","24.9746203","Valimotie 10 B,Vantaa","Teboil Tammisto"
"Tietokoneliikkeet","60.2188216","24.8128941","Leppävaarankatu 3-9,Espoo","Tector"
"Tietokoneliikkeet","60.1690528","24.9478405","Aleksanterinkatu 9,Helsinki","Tector"
"Tietokoneliikkeet","60.1706603","24.9360765","Mannerheimintie 22-24,Helsinki","Tector"
"Tietokoneliikkeet","60.24156845","24.9867013614727","Rälssintie 12,Helsinki","Tector"
"Muut","60.1713296","24.9285498","Arkadiankatu 15,Helsinki","Teehuone Pieni Kilpikonna"
"Muut","60.211632","24.7528889642212","Kutojantie 7,Espoo","Tefal Outlet Espoo"
"Sekatavarakaupat","60.1620733","24.7375304","Piispansilta 11,Espoo","Teknikmagasinet"
"Sekatavarakaupat","60.2188216","24.8128941","Leppävaarankatu 3-9,Espoo","Teknikmagasinet"
"Sekatavarakaupat","60.2092277","25.0763207","Itäkatu 1-7,Helsinki","Teknikmagasinet"
"Sekatavarakaupat","60.1694465","24.932871","Urho Kekkosen katu 1,Helsinki","Teknikmagasinet"
"Sekatavarakaupat","60.2925143","24.9619895","Vantaanportinkatu 3,Vantaa","Teknikmagasinet"
"Elektroniikkaliikkeet","60.1991437","24.9027012","Koroistentie 3,Helsinki","Televideo-Finland Oy"
"Pesulat","60.1694465","24.932871","Urho Kekkosen katu 1,Helsinki","TEXfit"
"Kauneus ja terveys","60.2188216","24.8128941","Leppävaarankatu 3-9,Espoo","The Body Shop"
"Kauneus ja terveys","60.1620733","24.7375304","Piispansilta 11,Espoo","The Body Shop"
"Kauneus ja terveys","60.1758461","24.8039574","Länsituulentie 12,Espoo","The Body Shop"
"Kauneus ja terveys","60.1694465","24.932871","Urho Kekkosen katu 1,Helsinki","The Body Shop"
"Kauneus ja terveys","60.1690528","24.9478405","Aleksanterinkatu 9,Helsinki","The Body Shop"
"Kauneus ja terveys","60.2373166","24.8908148","Kantelettarentie 1,Helsinki","The Body Shop"
"Kauneus ja terveys",NA,NA,"Itäkatu 1-5 C 132,Helsinki","The Body Shop"
"Kauneus ja terveys","60.1694564","24.9385667","Mannerheimintie 20,Helsinki","The Body Shop"
"Kauneus ja terveys","60.2925143","24.9619895","Vantaanportinkatu 3,Vantaa","The Body Shop"
"Baarit ja yökerhot","60.1916307","24.912036","Mannerheimintie 20 A,Helsinki","The Club"
"Vaatekaupat","60.1694465","24.932871","Urho Kekkosen katu 1,Helsinki","The Shirt Factory"
"Tietokoneliikkeet","60.1995088","24.9340577","Pasilan Asema,Helsinki","Tietokonehuolto Apache"
"Tietokoneliikkeet","60.1605623","24.9411704","Pursimiehenkatu 16,Helsinki","Tietokonehuolto Bitmaster"
"Tietokoneliikkeet","60.1526555","24.6344825","Merivirta 6 A,Espoo","Tietokonehuoltokotiin.com"
"Lahjatavarakaupat",NA,NA,"Tapiontori 1,Espoo","Tiger"
"Lahjatavarakaupat","60.1623684","24.7387604","Piispansilta,Espoo","Tiger"
"Lahjatavarakaupat",NA,NA,"Itäkatu 7 E 7,Helsinki","Tiger"
"Lahjatavarakaupat","60.2070072","25.1456118","Vuotie 45,Helsinki","Tiger"
"Lahjatavarakaupat","60.1700365","24.9415097","Kaivokatu 8,Helsinki","Tiger"
"Lahjatavarakaupat","60.1721661","24.9474444","Vuorikatu 12,Helsinki","Tiger"
"Lahjatavarakaupat","60.1694465","24.932871","Urho Kekkosen katu 1,Helsinki","Tiger"
"Lahjatavarakaupat","60.1636203","24.9119067","Itämerenkatu 21,Helsinki","Tiger"
"Lahjatavarakaupat","60.2373166","24.8908148","Kantelettarentie 1,Helsinki","Tiger"
"Parturit ja kampaamot","60.3223798","25.0796465","Kiulukuja 4,Vantaa","Tii-tukka"
"Muut","60.175298","24.8038559","Länsituulentie 5,Espoo","Tiketti"
"Muut","60.16839","24.9326922","Urho Kekkosen katu 4-6,Helsinki","Tiketti"
"Muut","60.186894","24.9537326","Helsinginkatu 16,Helsinki","Tiketti"
"Muut","60.1681157","24.9421009","Aleksanterinkatu 52,Helsinki","Tiketti"
"Muut","60.2092277","25.0763207","Itäkatu 1,Helsinki","Tiketti"
"Muut","60.1774274","24.9283695","Töölönkatu 51 B,Helsinki","Tiketti"
"Muut","60.2925143","24.9619895","Vantaanportinkatu 3,Vantaa","Tiketti"
"Urheilukaupat","60.293438","25.0309428","Peltolantie 2,Vantaa","Tikkurilan Ajomies"
"Eläinkaupat","60.293569","25.035925","Tikkuraitti 13,Vantaa","Tikkurilan Akvaario ja Lemmikki"
"Apteekit","60.2929475","25.0384385","Kielotie 11,Vantaa","Tikkurilan apteekki"
"Apteekit","60.2920259","25.0420625","Asematie 4-10,Vantaa","Tikkurilan Asema Apteekki"
"Apteekit","60.2974672","25.0346854","Talvikkitie 37,Vantaa","Tikkurilan uusi apteekki"
"Ompelimot","60.2954971","25.0306149","Kultarikontie 1,Vantaa","Tikuti"
"Koru- Ja kelloliikkeet","60.1916307","24.912036","Mannerheimintie 20 A,Helsinki","Timanttiforum"
"Koru- Ja kelloliikkeet",NA,NA,"Itäkatu 1-5 A 8,Helsinki","Timanttiset"
"Koru- Ja kelloliikkeet","60.1689009","24.9416187","Aleksanterinkatu 21,Helsinki","Timanttiset"
"Vaatekaupat","60.1694465","24.932871","Urho Kekkosen katu 1,Helsinki","Timberland"
"Sekatavarakaupat","60.1648073","24.7314154","Pihatörmä 1,Espoo","Tokmanni"
"Sekatavarakaupat","60.1943406","25.0343356","Insinöörinkatu 2,Helsinki","Tokmanni"
