"Vuosi","Postinumero","Keskiarvo","Lukumäärä"
2011,"04230",2189,138
2011,"04240",NA,2
2011,"04250",2564,78
2011,"04260",2099,72
2011,"04300",2536,98
2011,"04310",2674,22
2011,"04320",2231,105
2011,"04330",2472,18
2011,"04340",2091,34
2011,"04350",NA,1
2011,"04360",NA,1
2011,"04390",NA,NA
2011,"04400",2489,235
2011,"04410",2274,179
2011,"04420",2536,54
2011,"04430",2607,115
2011,"04440",1908,44
2011,"04460",2275,26
2011,"04480",NA,NA
2011,"04500",2000,20
2011,"04600",1869,137
2011,"04620",2128,14
2011,"04660",NA,2
2011,"04840",NA,NA
2011,"04920",NA,NA
2011,"05100",1756,9
2011,"05200",1865,37
2011,"05400",2139,52
2011,"05430",NA,2
2011,"05450",NA,NA
2011,"05460",1965,60
2011,"05510",NA,NA
2011,"05620",NA,NA
2011,"05720",NA,NA
2011,"05800",1920,231
2011,"05810",2279,68
2011,"05820",1763,45
2011,"05830",2073,107
2011,"05840",1927,66
2011,"05860",1596,15
2011,"05880",1547,50
2011,"05900",1892,86
2011,"06100",2656,269
2011,"06150",2155,68
2011,"06200",NA,1
2011,"06400",2095,69
2011,"06450",1802,49
2011,"06500",NA,NA
2011,"06530",2056,12
2011,"06650",NA,5
2011,"06750",NA,2
2011,"07110",NA,NA
2011,"07150",NA,NA
2011,"07170",NA,5
2011,"07190",NA,NA
2011,"07230",2145,10
2011,"07500",NA,2
2011,"07510",NA,2
2011,"07550",NA,NA
2011,"07560",NA,2
2011,"07600",NA,4
2011,"07700",NA,NA
2011,"07750",NA,NA
2011,"07800",NA,4
2011,"07820",NA,1
2011,"07830",NA,NA
2011,"07880",NA,NA
2011,"07890",NA,NA
2011,"07900",1669,41
2011,"07910",1002,9
2011,"07920",1305,14
2011,"07930",NA,NA
2011,"07940",1152,9
2011,"07955",NA,NA
2011,"07970",NA,NA
2011,"07990",NA,NA
2011,"08100",2219,139
2011,"08150",2281,32
2011,"08200",1630,94
2011,"08350",1568,39
2011,"08450",NA,3
2011,"08500",2012,80
2011,"08680",1955,14
2011,"08700",1709,66
2011,"08800",1700,7
2011,"09120",1239,6
2011,"09220",1475,9
2011,"09430",1537,9
2011,"09630",NA,1
2011,"09810",1187,6
2011,"10210",1841,21
2011,"10300",1489,72
2011,"10320",1376,13
2011,"10330",NA,4
2011,"10360",NA,NA
2011,"10410",NA,3
2011,"10420",1058,12
2011,"10440",NA,NA
2011,"10470",NA,NA
2011,"10520",NA,3
2011,"10570",NA,NA
2011,"10600",2108,87
2011,"10620",NA,2
2011,"10640",1764,8
2011,"10650",1584,43
2011,"10660",1404,6
2011,"10680",NA,2
2011,"10710",NA,NA
2011,"10820",766,9
2011,"10900",1478,76
2011,"10940",NA,2
2011,"10960",2006,14
2011,"11100",1725,201
2011,"11120",1594,70
2011,"11130",1535,90
2011,"11310",NA,1
2011,"11710",1719,31
2011,"11910",1744,39
2011,"12100",1229,19
2011,"12130",NA,1
2011,"12240",1248,10
2011,"12310",1501,18
2011,"12380",NA,3
2011,"12400",1189,58
2011,"12520",NA,1
2011,"12540",NA,3
2011,"12600",NA,3
2011,"12700",1302,20
2011,"13100",2191,259
2011,"13110",NA,2
2011,"13130",1958,132
2011,"13200",2289,48
2011,"13210",1792,125
2011,"13220",1885,11
2011,"13250",1360,14
2011,"13270",2054,10
2011,"13300",1772,27
2011,"13330",NA,NA
2011,"13430",NA,5
2011,"13500",1673,143
2011,"13600",1551,57
2011,"13700",NA,5
2011,"13720",1686,39
2011,"13800",1778,16
2011,"13880",1716,12
2011,"13900",NA,NA
2011,"14200",1502,104
2011,"14300",1202,7
2011,"14500",1283,14
2011,"14610",NA,1
2011,"14680",NA,NA
2011,"14700",1260,13
2011,"14770",NA,4
2011,"14820",NA,5
2011,"14870",NA,NA
2011,"14960",NA,NA
2011,"15100",2019,78
2011,"15110",2296,97
2011,"15140",2369,277
2011,"15150",1632,114
2011,"15160",2401,10
2011,"15170",1257,110
2011,"15200",1406,52
2011,"15210",1459,120
2011,"15230",1229,22
2011,"15240",1306,164
2011,"15270",NA,3
2011,"15300",1549,40
2011,"15320",1839,7
2011,"15340",NA,4
2011,"15500",1202,90
2011,"15520",1551,60
2011,"15540",1454,28
2011,"15550",1250,60
2011,"15560",1229,72
2011,"15610",1899,29
2011,"15680",NA,NA
2011,"15700",1490,60
2011,"15800",1640,65
2011,"15810",NA,4
2011,"15830",1303,97
2011,"15840",1352,24
2011,"15850",2052,7
2011,"15860",1324,82
2011,"15870",1704,50
2011,"15880",1406,44
2011,"15900",2416,19
2011,"15950",1696,100
2011,"16100",735,11
2011,"16200",NA,NA
2011,"16300",1351,132
2011,"16320",NA,NA
2011,"16500",NA,1
2011,"16600",1265,16
2011,"16610",NA,1
2011,"16670",NA,NA
2011,"16710",NA,1
2011,"16800",NA,4
2011,"16900",1013,78
2011,"17110",NA,NA
2011,"17130",NA,1
2011,"17200",1310,60
2011,"17240",NA,NA
2011,"17500",918,18
2011,"17610",NA,NA
2011,"17800",990,21
2011,"18100",1299,136
2011,"18120",NA,3
2011,"18130",770,55
2011,"18150",919,57
2011,"18200",859,34
2011,"18300",947,17
2011,"18600",NA,NA
2011,"19110",NA,1
2011,"19120",NA,2
2011,"19160",NA,1
2011,"19210",NA,NA
2011,"19260",NA,NA
2011,"19410",NA,3
2011,"19420",NA,NA
2011,"19430",774,6
2011,"19470",NA,NA
2011,"19540",NA,NA
2011,"19600",1075,19
2011,"19650",1032,36
2011,"19670",NA,NA
2011,"19700",930,27
2011,"19910",NA,3
2011,"19950",NA,NA
2011,"20100",2642,634
2011,"20200",1912,86
2011,"20210",1229,53
2011,"20240",1162,44
2011,"20250",NA,NA
2011,"20300",2033,117
2011,"20320",1683,319
2011,"20360",1315,197
2011,"20380",2122,11
2011,"20400",1930,6
2011,"20460",1251,46
2011,"20500",2486,147
2011,"20520",2037,55
2011,"20540",1716,191
2011,"20610",1237,221
2011,"20660",2160,22
2011,"20700",2436,146
2011,"20720",1888,137
2011,"20740",1731,146
2011,"20750",1273,94
2011,"20760",1770,77
2011,"20780",1739,171
2011,"20810",2519,268
2011,"20880",1764,88
2011,"20900",2358,47
2011,"20960",NA,NA
2011,"21100",1991,102
2011,"21110",1695,88
2011,"21120",NA,5
2011,"21140",1147,8
2011,"21160",1859,17
2011,"21195",NA,1
2011,"21200",1547,233
2011,"21210",1400,45
2011,"21220",1539,15
2011,"21230",1430,6
2011,"21240",NA,2
2011,"21250",1950,34
2011,"21260",2053,17
2011,"21270",1494,9
2011,"21280",2200,22
2011,"21290",1762,14
2011,"21310",1410,9
2011,"21330",NA,NA
2011,"21350",NA,3
2011,"21360",1455,7
2011,"21370",NA,5
2011,"21380",1355,29
2011,"21410",NA,1
2011,"21420",1844,59
2011,"21430",NA,NA
2011,"21450",1133,11
2011,"21490",1261,6
2011,"21500",1659,61
2011,"21530",1334,106
2011,"21540",NA,4
2011,"21560",NA,5
2011,"21570",1293,7
2011,"21590",NA,1
2011,"21600",1486,103
2011,"21610",NA,NA
2011,"21620",1892,7
2011,"21630",NA,NA
2011,"21650",NA,NA
2011,"21660",NA,2
2011,"21710",NA,3
2011,"21760",NA,1
2011,"21800",1027,21
2011,"21820",NA,5
2011,"21860",NA,NA
2011,"21870",1009,15
2011,"21880",NA,3
2011,"21900",1081,9
2011,"21930",NA,NA
2011,"23100",1399,32
2011,"23120",NA,4
2011,"23140",NA,NA
2011,"23200",969,13
2011,"23210",NA,NA
2011,"23260",NA,NA
2011,"23310",NA,4
2011,"23360",NA,3
2011,"23450",NA,5
2011,"23500",1007,230
2011,"23600",907,18
2011,"23800",1021,76
2011,"23930",NA,NA
2011,"23950",NA,2
2011,"24100",1496,246
2011,"24130",1435,23
2011,"24240",1388,71
2011,"24260",1298,81
2011,"24280",1556,65
2011,"24800",1387,102
2011,"24910",NA,NA
2011,"25110",NA,NA
2011,"25130",1278,6
2011,"25160",NA,NA
2011,"25190",925,7
2011,"25210",NA,NA
2011,"25230",NA,1
2011,"25240",NA,NA
2011,"25250",1204,9
2011,"25260",NA,3
2011,"25320",NA,1
2011,"25330",NA,2
2011,"25340",NA,NA
2011,"25360",1024,16
2011,"25370",NA,NA
2011,"25380",NA,1
2011,"25390",NA,4
2011,"25410",NA,5
2011,"25460",NA,4
2011,"25470",NA,2
2011,"25500",1239,22
2011,"25520",NA,1
2011,"25550",NA,1
2011,"25570",NA,5
2011,"25630",NA,5
2011,"25640",NA,1
2011,"25660",NA,1
2011,"25700",1348,11
2011,"25830",NA,1
2011,"25860",NA,1
2011,"25870",NA,5
2011,"25900",1128,16
2011,"26100",1638,295
2011,"26200",1595,67
2011,"26410",NA,NA
2011,"26510",1063,11
2011,"26660",1306,92
2011,"26720",NA,1
2011,"26820",1110,32
2011,"26840",1500,9
2011,"27100",1221,20
2011,"27150",NA,4
2011,"27230",NA,5
2011,"27310",818,7
2011,"27320",NA,5
2011,"27400",NA,2
2011,"27430",717,11
2011,"27450",NA,NA
2011,"27500",986,27
2011,"27510",1230,43
2011,"27600",NA,2
2011,"27640",NA,NA
2011,"27650",NA,2
2011,"27670",NA,1
2011,"27710",NA,5
2011,"27730",NA,1
2011,"27750",NA,NA
2011,"27800",1107,12
2011,"27820",NA,5
2011,"27840",NA,NA
2011,"27860",NA,NA
2011,"27910",NA,3
2011,"27920",NA,1
2011,"28100",1882,343
2011,"28120",1318,57
2011,"28130",1445,81
2011,"28190",993,83
2011,"28200",1444,36
2011,"28220",1450,36
2011,"28240",NA,NA
2011,"28260",NA,NA
2011,"28300",1642,31
2011,"28330",1065,67
2011,"28360",1378,59
2011,"28370",876,50
2011,"28400",1310,49
2011,"28430",1535,16
2011,"28450",1162,25
2011,"28500",1129,24
2011,"28540",NA,4
2011,"28580",NA,NA
2011,"28600",1421,44
2011,"28610",1376,50
2011,"28660",1497,52
2011,"28760",1180,13
2011,"28800",808,20
2011,"28840",613,11
2011,"28880",NA,NA
2011,"28900",NA,2
2011,"29100",1254,18
2011,"29200",860,77
2011,"29250",1018,31
2011,"29310",NA,NA
2011,"29320",NA,NA
2011,"29340",NA,1
2011,"29600",NA,NA
2011,"29630",884,6
2011,"29700",NA,NA
2011,"29810",NA,3
2011,"29880",NA,NA
2011,"29900",NA,2
2011,"30100",1298,129
2011,"30300",785,58
2011,"30420",1204,73
2011,"31110",NA,NA
2011,"31130",NA,NA
2011,"31160",NA,1
2011,"31300",1244,26
2011,"31400",1138,70
2011,"31470",NA,2
2011,"31500",1021,12
2011,"31600",1151,24
2011,"31610",NA,NA
2011,"31620",NA,2
2011,"31630",NA,1
2011,"31640",NA,5
2011,"31700",NA,2
2011,"31720",NA,1
2011,"31760",1077,13
2011,"31900",857,11
2011,"32100",NA,5
2011,"32200",1222,112
2011,"32210",810,30
2011,"32250",NA,NA
2011,"32270",NA,NA
2011,"32300",NA,4
2011,"32410",NA,NA
2011,"32440",753,10
2011,"32500",NA,3
2011,"32560",NA,NA
2011,"32610",NA,4
2011,"32620",NA,NA
2011,"32700",1132,81
2011,"32730",NA,2
2011,"32740",779,22
2011,"32800",871,32
2011,"32810",NA,3
2011,"32910",NA,NA
2011,"32920",NA,4
2011,"33100",2931,398
2011,"33180",3541,25
2011,"33200",3036,168
2011,"33210",2922,110
2011,"33230",2831,188
2011,"33240",2561,33
2011,"33250",2512,45
2011,"33270",2284,125
2011,"33300",1971,107
2011,"33310",1492,159
2011,"33330",1769,52
2011,"33340",2001,54
2011,"33400",2116,76
2011,"33410",1585,132
2011,"33420",1886,17
2011,"33430",1934,58
2011,"33450",1982,45
2011,"33470",1801,85
2011,"33480",1948,80
2011,"33500",2576,273
2011,"33520",2032,33
2011,"33530",2306,111
2011,"33540",2540,220
2011,"33560",2178,172
2011,"33580",2273,202
2011,"33610",2197,85
2011,"33680",NA,1
2011,"33700",2350,17
2011,"33710",1924,261
2011,"33720",1722,408
2011,"33730",1956,20
2011,"33800",1937,154
2011,"33820",2048,124
2011,"33840",1639,99
2011,"33850",1319,56
2011,"33880",1583,92
2011,"33900",2322,169
2011,"33920",NA,3
2011,"33950",2060,89
2011,"33960",2079,180
2011,"33980",NA,NA
2011,"34130",NA,2
2011,"34140",NA,1
2011,"34240",NA,NA
2011,"34260",NA,3
2011,"34300",NA,5
2011,"34450",NA,NA
2011,"34600",1050,20
2011,"34800",983,44
2011,"34870",NA,3
2011,"35100",1124,24
2011,"35220",NA,3
2011,"35300",1231,57
2011,"35320",NA,NA
2011,"35400",NA,1
2011,"35500",NA,5
2011,"35530",NA,NA
2011,"35540",NA,1
2011,"35600",NA,4
2011,"35630",NA,NA
2011,"35700",862,18
2011,"35800",759,71
2011,"35820",712,12
2011,"35990",NA,1
2011,"36100",NA,3
2011,"36110",1898,24
2011,"36200",1928,127
2011,"36220",1548,67
2011,"36240",1779,80
2011,"36270",1766,13
2011,"36420",1314,11
2011,"36430",NA,NA
2011,"36450",NA,1
2011,"36600",1581,11
2011,"36720",NA,2
2011,"36760",1421,6
2011,"36810",NA,NA
2011,"36840",NA,NA
2011,"36910",NA,1
2011,"36930",NA,1
2011,"37100",1735,165
2011,"37120",1805,147
2011,"37130",1605,63
2011,"37140",1766,12
2011,"37150",1675,59
2011,"37200",1133,13
2011,"37240",1038,16
2011,"37370",NA,4
2011,"37420",NA,1
2011,"37470",1716,10
2011,"37500",1830,82
2011,"37550",1844,33
2011,"37560",2099,16
2011,"37600",1177,179
2011,"37630",1288,134
2011,"37700",NA,2
2011,"37800",1285,91
2011,"37830",1102,39
2011,"37850",NA,NA
2011,"37860",NA,2
2011,"37900",NA,NA
2011,"37910",NA,NA
2011,"38100",NA,1
2011,"38200",1443,72
2011,"38210",1132,40
2011,"38250",NA,2
2011,"38270",NA,1
2011,"38300",NA,5
2011,"38360",NA,2
2011,"38420",NA,4
2011,"38460",NA,2
2011,"38510",NA,5
2011,"38600",874,6
2011,"38700",1311,43
2011,"38710",955,21
2011,"38800",911,6
2011,"38950",NA,2
2011,"39100",1345,24
2011,"39130",NA,NA
2011,"39150",NA,NA
2011,"39160",1880,27
2011,"39200",1099,33
2011,"39310",NA,5
2011,"39340",NA,2
2011,"39500",1207,64
2011,"39700",1035,35
2011,"39820",NA,5
2011,"39930",NA,3
2011,"40100",2537,382
2011,"40200",2286,76
2011,"40250",1768,94
2011,"40270",1861,160
2011,"40320",1577,57
2011,"40340",1294,117
2011,"40400",1714,87
2011,"40420",1680,76
2011,"40500",2164,41
2011,"40520",2131,149
2011,"40530",1971,47
2011,"40600",1971,52
2011,"40620",NA,NA
2011,"40630",1649,32
2011,"40640",1368,104
2011,"40700",2212,89
2011,"40720",2108,65
2011,"40740",1603,111
2011,"40800",1488,84
2011,"40820",1291,26
2011,"40900",1463,29
2011,"40930",1502,7
2011,"40950",1600,45
2011,"41120",NA,2
2011,"41160",1500,40
2011,"41180",NA,NA
2011,"41210",NA,NA
2011,"41230",NA,NA
2011,"41270",NA,NA
2011,"41290",NA,1
2011,"41310",1906,12
2011,"41330",1239,16
2011,"41340",1469,59
2011,"41390",NA,1
2011,"41400",1226,21
2011,"41490",NA,3
2011,"41500",692,10
2011,"41520",959,13
2011,"41530",NA,NA
2011,"41560",NA,NA
2011,"41580",NA,NA
2011,"41660",NA,3
2011,"41710",NA,NA
2011,"41770",NA,4
2011,"41800",1204,27
2011,"41820",NA,NA
2011,"41870",NA,1
2011,"41900",1103,6
2011,"42100",1326,129
2011,"42220",604,7
2011,"42300",885,38
2011,"42440",NA,2
2011,"42600",857,7
2011,"42700",1018,100
2011,"42800",NA,4
2011,"42850",NA,NA
2011,"42910",NA,NA
2011,"43100",1028,55
2011,"43220",NA,NA
2011,"43270",NA,1
2011,"43300",NA,4
2011,"43440",NA,1
2011,"43500",1059,21
2011,"43520",NA,NA
2011,"43700",NA,NA
2011,"43800",NA,5
2011,"43900",1238,6
2011,"44100",1212,96
2011,"44120",1199,13
2011,"44150",963,35
2011,"44160",NA,NA
2011,"44200",802,39
2011,"44220",NA,3
2011,"44260",NA,NA
2011,"44280",NA,4
2011,"44300",860,6
2011,"44400",NA,2
2011,"44420",NA,1
2011,"44500",1101,37
2011,"44800",898,17
2011,"44880",NA,NA
2011,"44950",NA,1
2011,"45100",1481,195
2011,"45120",1546,40
2011,"45130",1283,34
2011,"45150",1135,92
2011,"45160",1152,91
2011,"45200",1206,124
2011,"45360",1452,30
2011,"45370",1338,7
2011,"45410",NA,1
2011,"45460",NA,1
2011,"45610",1233,23
2011,"45700",1061,168
2011,"45720",1168,14
2011,"45740",993,19
2011,"45810",NA,NA
2011,"45910",876,14
2011,"46110",NA,1
2011,"46140",NA,NA
2011,"46400",NA,NA
2011,"46710",NA,NA
2011,"46800",888,47
2011,"46810",NA,4
2011,"46860",NA,NA
2011,"46900",858,21
2011,"46910",1050,8
2011,"46920",NA,NA
2011,"47200",858,20
2011,"47400",1150,28
2011,"47710",914,11
2011,"47900",NA,1
2011,"48100",1625,304
2011,"48130",NA,5
2011,"48200",1052,42
2011,"48210",NA,2
2011,"48220",NA,3
2011,"48230",NA,3
2011,"48300",NA,2
2011,"48310",1839,51
2011,"48350",807,103
2011,"48400",1333,66
2011,"48410",1284,19
2011,"48600",1222,125
2011,"48700",1111,48
2011,"48710",NA,5
2011,"48720",NA,1
2011,"48750",NA,NA
2011,"48770",1116,12
2011,"48800",1470,18
2011,"48810",NA,2
2011,"48900",1219,14
2011,"48910",1160,12
2011,"49210",1210,11
2011,"49220",NA,4
2011,"49270",NA,2
2011,"49400",1454,119
2011,"49410",1213,16
2011,"49420",1178,20
2011,"49460",859,14
2011,"49490",1154,11
2011,"49510",786,12
2011,"49700",NA,1
2011,"49730",NA,NA
2011,"49860",NA,NA
2011,"49900",1065,6
2011,"49980",NA,NA
2011,"50100",1969,270
2011,"50120",1340,56
2011,"50130",1555,37
2011,"50150",NA,NA
2011,"50160",1261,73
2011,"50170",1720,52
2011,"50180",NA,1
2011,"50190",1773,47
2011,"50500",1747,20
2011,"50520",NA,5
2011,"50600",1597,42
2011,"50670",1240,8
2011,"50970",NA,4
2011,"51200",1044,42
2011,"51600",NA,4
2011,"51900",1099,39
2011,"52100",1160,7
2011,"52200",874,10
2011,"52230",NA,NA
2011,"52300",1297,23
2011,"52320",NA,NA
2011,"52420",NA,NA
2011,"52520",NA,NA
2011,"52550",1076,10
2011,"52610",NA,NA
2011,"52700",932,57
2011,"52720",NA,4
2011,"52830",NA,3
2011,"53100",2238,258
2011,"53130",NA,NA
2011,"53200",1597,25
2011,"53300",1503,91
2011,"53400",NA,5
2011,"53420",NA,5
2011,"53500",1776,12
2011,"53600",2073,49
2011,"53650",NA,3
2011,"53810",1414,90
2011,"53850",1484,109
2011,"53900",2255,50
2011,"53920",1418,75
2011,"53950",1136,38
2011,"54100",1197,58
2011,"54110",1415,9
2011,"54120",NA,2
2011,"54410",NA,NA
2011,"54500",923,18
2011,"54510",NA,NA
2011,"54530",NA,1
2011,"54710",NA,1
2011,"54770",NA,NA
2011,"54800",1285,14
2011,"54820",NA,NA
2011,"54850",NA,3
2011,"54915",1497,12
2011,"54920",1626,6
2011,"54950",NA,NA
2011,"54960",NA,1
2011,"55100",1316,133
2011,"55120",1014,52
2011,"55300",1028,9
2011,"55320",980,9
2011,"55330",NA,NA
2011,"55400",NA,2
2011,"55420",1501,8
2011,"55510",732,22
2011,"55610",913,35
2011,"55700",1110,14
2011,"55800",796,41
2011,"55910",822,6
2011,"56100",1236,31
2011,"56120",NA,NA
2011,"56610",NA,1
2011,"56710",NA,NA
2011,"56730",NA,NA
2011,"56800",823,8
2011,"57100",1652,107
2011,"57120",NA,1
2011,"57130",1772,61
2011,"57170",1092,42
2011,"57200",1205,56
2011,"57210",1208,51
2011,"57220",887,11
2011,"57230",975,36
2011,"57510",1258,7
2011,"57600",1302,15
2011,"57710",1312,31
2011,"58175",NA,4
2011,"58200",1106,21
2011,"58220",NA,NA
2011,"58300",NA,3
2011,"58410",NA,1
2011,"58450",NA,5
2011,"58500",801,14
2011,"58550",NA,1
2011,"58620",NA,NA
2011,"58700",663,12
2011,"58900",704,22
2011,"58910",NA,NA
2011,"59100",1027,16
2011,"59310",NA,NA
2011,"59510",NA,1
2011,"59720",NA,2
2011,"59730",NA,NA
2011,"59800",955,11
2011,"60100",1809,226
2011,"60120",1613,40
2011,"60150",1374,64
2011,"60200",1885,171
2011,"60220",1723,43
2011,"60320",1775,102
2011,"60420",NA,NA
2011,"60510",1876,157
2011,"60550",1303,27
2011,"60560",NA,3
2011,"60720",NA,5
2011,"60760",NA,NA
2011,"60800",1379,24
2011,"61100",NA,5
2011,"61280",NA,NA
2011,"61300",1092,49
2011,"61330",NA,1
2011,"61400",1101,14
2011,"61470",NA,1
2011,"61500",832,15
2011,"61520",NA,NA
2011,"61600",1064,31
2011,"61720",NA,NA
2011,"61800",1201,70
2011,"61840",NA,1
2011,"61850",NA,3
2011,"61980",NA,3
2011,"62100",1345,118
2011,"62190",NA,NA
2011,"62200",1141,36
2011,"62300",833,6
2011,"62310",NA,1
2011,"62370",NA,NA
2011,"62375",884,9
2011,"62420",NA,3
2011,"62500",NA,5
2011,"62510",NA,NA
2011,"62600",NA,5
2011,"62800",NA,4
2011,"62830",NA,NA
2011,"62900",1003,14
2011,"63100",965,6
2011,"63130",NA,NA
2011,"63300",1135,43
2011,"63350",NA,1
2011,"63400",NA,1
2011,"63410",NA,NA
2011,"63500",NA,4
2011,"63510",NA,1
2011,"63600",828,9
2011,"63610",1336,9
2011,"63680",NA,1
2011,"63700",1149,27
2011,"63780",NA,1
2011,"63800",728,8
2011,"63900",NA,NA
2011,"63920",NA,NA
2011,"64100",800,16
2011,"64140",NA,NA
2011,"64200",1043,12
2011,"64220",NA,NA
2011,"64230",NA,1
2011,"64240",NA,NA
2011,"64250",NA,2
2011,"64260",1006,9
2011,"64300",NA,NA
2011,"64350",NA,1
2011,"64370",NA,NA
2011,"64510",NA,NA
2011,"64530",NA,NA
2011,"64550",NA,NA
2011,"64610",NA,2
2011,"64700",891,16
2011,"64740",NA,NA
2011,"64760",NA,NA
2011,"64770",NA,2
2011,"64820",NA,NA
2011,"64900",939,8
2011,"65100",2146,376
2011,"65170",NA,3
2011,"65200",1862,116
2011,"65230",1493,62
2011,"65280",1826,76
2011,"65300",1741,26
2011,"65320",1525,84
2011,"65350",1452,103
2011,"65370",1167,55
2011,"65380",1466,29
2011,"65410",NA,4
2011,"65450",1824,6
2011,"65460",NA,NA
2011,"65480",NA,NA
2011,"65520",NA,4
2011,"65610",1655,99
2011,"65630",1873,12
2011,"65650",NA,2
2011,"65710",NA,NA
2011,"65730",NA,NA
2011,"65800",NA,1
2011,"66100",NA,3
2011,"66140",NA,2
2011,"66160",NA,NA
2011,"66200",NA,NA
2011,"66210",NA,NA
2011,"66240",NA,NA
2011,"66270",NA,1
2011,"66280",NA,NA
2011,"66290",NA,NA
2011,"66295",NA,NA
2011,"66300",NA,3
2011,"66360",NA,1
2011,"66400",1236,54
2011,"66430",NA,NA
2011,"66440",NA,2
2011,"66500",989,7
2011,"66510",NA,2
2011,"66530",NA,2
2011,"66550",NA,NA
2011,"66560",NA,NA
2011,"66580",NA,NA
2011,"66590",NA,NA
2011,"66600",NA,NA
2011,"66640",NA,NA
2011,"66710",NA,NA
2011,"66800",NA,NA
2011,"66840",NA,NA
2011,"66850",NA,NA
2011,"66900",1171,28
2011,"66970",NA,NA
2011,"67100",1872,164
2011,"67200",1544,61
2011,"67300",1886,26
2011,"67400",1755,19
2011,"67600",NA,2
2011,"67700",1354,20
2011,"67800",1097,29
2011,"67900",NA,NA
2011,"68100",NA,NA
2011,"68210",NA,NA
2011,"68230",NA,3
2011,"68300",1201,18
2011,"68320",NA,NA
2011,"68380",NA,NA
2011,"68390",NA,NA
2011,"68410",NA,NA
2011,"68500",NA,3
2011,"68555",NA,NA
2011,"68560",NA,2
2011,"68570",NA,NA
2011,"68580",1887,6
2011,"68600",1177,78
2011,"68620",1072,50
2011,"68630",1336,16
2011,"68660",882,15
2011,"68700",NA,4
2011,"68800",NA,NA
2011,"68810",NA,NA
2011,"68820",NA,NA
2011,"68870",NA,3
2011,"68910",NA,NA
2011,"68930",NA,2
2011,"68940",NA,NA
2011,"69100",958,41
2011,"69150",NA,1
2011,"69300",792,13
2011,"69310",NA,2
2011,"69410",NA,NA
2011,"69440",NA,NA
2011,"69510",NA,NA
2011,"69600",1002,11
2011,"69700",NA,2
2011,"69730",NA,1
2011,"69820",NA,NA
2011,"69830",NA,NA
2011,"69950",NA,1
2011,"69980",NA,2
2011,"70100",2400,345
2011,"70110",2240,113
2011,"70150",1785,95
2011,"70200",1743,154
2011,"70260",1902,59
2011,"70280",1482,32
2011,"70300",2309,17
2011,"70340",1587,54
2011,"70400",NA,NA
2011,"70420",1514,50
2011,"70460",1482,107
2011,"70500",1679,140
2011,"70600",2072,62
2011,"70620",1791,35
2011,"70700",1864,60
2011,"70780",1714,83
2011,"70800",1941,27
2011,"70820",1984,152
2011,"70840",2494,23
2011,"70900",1968,17
2011,"70910",1721,57
2011,"71160",NA,3
2011,"71200",768,21
2011,"71210",NA,1
2011,"71240",NA,NA
2011,"71280",NA,NA
2011,"71310",1468,7
2011,"71470",NA,2
2011,"71480",NA,NA
2011,"71570",NA,NA
2011,"71730",NA,NA
2011,"71750",1185,19
2011,"71760",NA,NA
2011,"71775",NA,NA
2011,"71800",1528,112
2011,"71820",NA,NA
2011,"71850",1506,32
2011,"71870",939,8
2011,"71910",NA,4
2011,"71960",NA,NA
2011,"72100",NA,NA
2011,"72210",NA,5
2011,"72300",NA,5
2011,"72400",918,24
2011,"72550",NA,2
2011,"72600",867,14
2011,"73100",1064,57
2011,"73200",NA,NA
2011,"73230",NA,NA
2011,"73300",1368,49
2011,"73310",3350,11
2011,"73410",NA,NA
2011,"73460",737,6
2011,"73500",906,18
2011,"73600",794,19
2011,"73770",NA,1
2011,"73900",NA,1
2011,"74100",1596,108
2011,"74120",1350,88
2011,"74130",1426,44
2011,"74200",961,12
2011,"74300",917,6
2011,"74340",NA,4
2011,"74380",NA,NA
2011,"74510",NA,2
2011,"74550",NA,NA
2011,"74700",968,36
2011,"75500",784,35
2011,"75530",898,37
2011,"75680",NA,NA
2011,"75700",687,6
2011,"76100",1036,90
2011,"76120",973,14
2011,"76130",1194,8
2011,"76150",971,55
2011,"76850",987,14
2011,"76940",NA,1
2011,"77240",NA,NA
2011,"77330",NA,4
2011,"77570",NA,NA
2011,"77580",NA,NA
2011,"77600",1015,58
2011,"77700",NA,3
2011,"77800",NA,1
2011,"78200",973,102
2011,"78210",893,8
2011,"78250",905,22
2011,"78300",660,25
2011,"78310",925,20
2011,"78400",961,16
2011,"78480",NA,NA
2011,"78500",890,10
2011,"78850",998,44
2011,"78870",982,22
2011,"78880",NA,4
2011,"79100",1049,66
2011,"79130",NA,2
2011,"79255",NA,NA
2011,"79480",NA,4
2011,"79600",702,14
2011,"79700",778,11
2011,"79810",NA,1
2011,"79830",NA,NA
